77	    5.91962e+06	    5.99956e+06	    5.99982e+06	    5.99995e+06	
78	     5.9252e+06	    5.99959e+06	    5.99981e+06	    5.99995e+06	
79	     5.9304e+06	    5.99964e+06	    5.99984e+06	    5.99995e+06	
80	    5.93523e+06	    5.99967e+06	    5.99985e+06	    5.99995e+06	
81	    5.93972e+06	    5.99971e+06	    5.99987e+06	    5.99994e+06	
82	     5.9439e+06	    5.99973e+06	    5.99987e+06	    5.99993e+06	
83	    5.94779e+06	    5.99976e+06	    5.99989e+06	    5.99989e+06	
84	    5.95141e+06	    5.99976e+06	    5.99988e+06	    5.99993e+06	
85	    5.95478e+06	    5.99981e+06	    5.99992e+06	    5.99986e+06	
86	    5.95792e+06	    5.99977e+06	    5.99987e+06	    5.99995e+06	
87	    5.96083e+06	    5.99983e+06	    5.99993e+06	    5.99987e+06	
88	    5.96355e+06	    5.99983e+06	    5.99992e+06	    5.99984e+06	
89	    5.96606e+06	    5.99983e+06	    5.99991e+06	     5.9999e+06	
90	    5.96842e+06	    5.99987e+06	    5.99994e+06	    5.99987e+06	
91	     5.9706e+06	    5.99984e+06	    5.99991e+06	    5.99992e+06	
92	    5.97264e+06	    5.99986e+06	    5.99992e+06	    5.99986e+06	
93	    5.97452e+06	    5.99989e+06	    5.99994e+06	    5.99986e+06	
94	    5.97629e+06	    5.99986e+06	    5.99991e+06	    5.99993e+06	
95	    5.97793e+06	    5.99986e+06	     5.9999e+06	    5.99994e+06	
96	    5.97944e+06	     5.9999e+06	    5.99994e+06	    5.99983e+06	
97	    5.98087e+06	    5.99989e+06	    5.99993e+06	    5.99987e+06	
98	    5.98219e+06	    5.99983e+06	    5.99982e+06	     5.9998e+06	
99	    5.98342e+06	    5.99989e+06	    5.99992e+06	    5.99992e+06	
