        1.67252	      -0.101584	      -0.994827	
        1.68461	      -0.113609	      -0.993526	
         1.6967	      -0.125617	      -0.992079	
         1.7088	      -0.137606	      -0.990487	
        1.72089	      -0.149576	      -0.988751	
        1.73299	      -0.161523	      -0.986869	
        1.74508	      -0.173447	      -0.984844	
        1.75718	      -0.185345	      -0.982674	
        1.76927	      -0.197217	       -0.98036	
        1.78137	      -0.209059	      -0.977903	
        1.79346	      -0.220871	      -0.975303	
        1.80555	      -0.232651	      -0.972561	
        1.81765	      -0.244396	      -0.969676	
        1.82974	      -0.256106	      -0.966649	
        1.84184	      -0.267778	      -0.963481	
        1.85393	      -0.279411	      -0.960172	
        1.86603	      -0.291004	      -0.956722	
        1.87812	      -0.302554	      -0.953133	
        1.89022	      -0.314059	      -0.949404	
        1.90231	      -0.325519	      -0.945536	
         1.9144	       -0.33693	       -0.94153	
         1.9265	      -0.348293	      -0.937386	
        1.93859	      -0.359605	      -0.933105	
        1.95069	      -0.370864	      -0.928688	
        1.96278	      -0.382069	      -0.924134	
        1.97488	      -0.393218	      -0.919446	
        1.98697	      -0.404309	      -0.914623	
        1.99907	      -0.415341	      -0.909666	
        2.01116	      -0.426313	      -0.904576	
        2.02325	      -0.437222	      -0.899354	
        2.03535	      -0.448067	         -0.894	
        2.04744	      -0.458847	      -0.888516	
        2.05954	      -0.469559	      -0.882901	
        2.07163	      -0.480203	      -0.877158	
        2.08373	      -0.490777	      -0.871286	
        2.09582	      -0.501279	      -0.865286	
        2.10792	      -0.511707	       -0.85916	
        2.12001	      -0.522061	      -0.852909	
         2.1321	      -0.532338	      -0.846532	
         2.1442	      -0.542538	      -0.840032	
        2.15629	      -0.552658	      -0.833409	
        2.16839	      -0.562697	      -0.826664	
        2.18048	      -0.572654	      -0.819798	
        2.19258	      -0.582527	      -0.812812	
        2.20467	      -0.592315	      -0.805707	
        2.21677	      -0.602016	      -0.798485	
        2.22886	      -0.611629	      -0.791145	
        2.24095	      -0.621153	       -0.78369	
        2.25305	      -0.630586	       -0.77612	
        2.26514	      -0.639926	      -0.768437	
        2.27724	      -0.649173	      -0.760641	
        2.28933	      -0.658325	      -0.752734	
        2.30143	      -0.667381	      -0.744717	
        2.31352	      -0.676339	      -0.736591	
        2.32562	      -0.685198	      -0.728357	
        2.33771	      -0.693957	      -0.720017	
         2.3498	      -0.702615	      -0.711571	
         2.3619	       -0.71117	      -0.703021	
        2.37399	       -0.71962	      -0.694369	
        2.38609	      -0.727966	      -0.685614	
        2.39818	      -0.736204	       -0.67676	
        2.41028	      -0.744336	      -0.667807	
        2.42237	      -0.752358	      -0.658755	
        2.43447	       -0.76027	      -0.649608	
        2.44656	      -0.768071	      -0.640365	
        2.45865	       -0.77576	      -0.631029	
        2.47075	      -0.783335	      -0.621601	
        2.48284	      -0.790796	      -0.612081	
        2.49494	      -0.798141	      -0.602472	
        2.50703	      -0.805369	      -0.592775	
        2.51913	      -0.812479	      -0.582991	
        2.53122	      -0.819471	      -0.573122	
        2.54332	      -0.826342	      -0.563169	
        2.55541	      -0.833093	      -0.553134	
         2.5675	      -0.839722	      -0.543017	
         2.5796	      -0.846228	      -0.532822	
        2.59169	       -0.85261	      -0.522548	
        2.60379	      -0.858868	      -0.512198	
        2.61588	         -0.865	      -0.501773	
        2.62798	      -0.871005	      -0.491275	
        2.64007	      -0.876883	      -0.480704	
        2.65217	      -0.882633	      -0.470064	
        2.66426	      -0.888254	      -0.459355	
        2.67635	      -0.893744	      -0.448578	
        2.68845	      -0.899104	      -0.437736	
        2.70054	      -0.904333	       -0.42683	
        2.71264	      -0.909429	      -0.415861	
        2.72473	      -0.914392	      -0.404832	
        2.73683	      -0.919221	      -0.393743	
        2.74892	      -0.923916	      -0.382597	
        2.76101	      -0.928476	      -0.371394	
        2.77311	        -0.9329	      -0.360138	
         2.7852	      -0.937187	      -0.348829	
         2.7973	      -0.941338	      -0.337468	
        2.80939	       -0.94535	      -0.326059	
        2.82149	      -0.949225	      -0.314601	
        2.83358	       -0.95296	      -0.303098	
        2.84568	      -0.956556	       -0.29155	
        2.85777	      -0.960012	       -0.27996	
        2.86986	      -0.963328	      -0.268329	
        2.88196	      -0.966503	      -0.256658	
