       0.234118	      -0.824524	       0.330178	      -0.224771	       -0.19334	        1.04933	      -0.136838	       0.786509	       0.280414	       -1.01099	       -0.74554	       0.224482	       0.465126	
       0.238386	      -0.821154	       0.331364	       -0.22909	      -0.196512	        1.05028	      -0.134853	       0.792689	       0.275666	       -1.01345	      -0.740949	       0.220761	       0.465282	
       0.242643	      -0.817767	       0.332528	       -0.23341	      -0.199656	        1.05122	      -0.132872	       0.798845	       0.270844	       -1.01591	      -0.736274	       0.217069	        0.46543	
       0.246889	      -0.814361	       0.333667	      -0.237729	      -0.202773	        1.05213	      -0.130895	       0.804977	       0.265947	       -1.01838	      -0.731517	       0.213405	       0.465569	
       0.251125	      -0.810939	       0.334783	      -0.242048	      -0.205861	        1.05303	      -0.128923	       0.811082	       0.260976	       -1.02085	      -0.726677	       0.209769	       0.465701	
        0.25535	      -0.807499	       0.335876	      -0.246366	      -0.208921	         1.0539	      -0.126955	       0.817159	       0.255931	       -1.02332	      -0.721756	       0.206161	       0.465825	
       0.259565	      -0.804042	       0.336944	      -0.250685	      -0.211953	        1.05477	      -0.124991	       0.823207	       0.250811	       -1.02579	      -0.716753	        0.20258	       0.465942	
       0.263769	      -0.800569	       0.337987	      -0.255002	      -0.214955	        1.05561	      -0.123032	       0.829224	       0.245618	       -1.02825	       -0.71167	       0.199027	       0.466052	
       0.267962	      -0.797079	       0.339006	      -0.259319	      -0.217929	        1.05644	      -0.121077	       0.835209	       0.240352	       -1.03071	      -0.706506	       0.195499	       0.466155	
       0.272145	      -0.793573	           0.34	      -0.263635	      -0.220873	        1.05725	      -0.119128	        0.84116	       0.235012	       -1.03316	      -0.701264	       0.191998	       0.466252	
       0.276317	      -0.790051	        0.34097	      -0.267951	      -0.223788	        1.05804	      -0.117182	       0.847075	         0.2296	        -1.0356	      -0.695942	       0.188523	       0.466343	
       0.280478	      -0.786514	       0.341914	      -0.272265	      -0.226672	        1.05882	      -0.115241	       0.852953	       0.224115	       -1.03803	      -0.690542	       0.185073	       0.466428	
       0.284629	      -0.782962	       0.342833	      -0.276579	      -0.229527	        1.05958	      -0.113305	       0.858793	       0.218558	       -1.04044	      -0.685065	       0.181648	       0.466507	
       0.288769	      -0.779394	       0.343726	      -0.280891	      -0.232352	        1.06032	      -0.111374	       0.864593	        0.21293	       -1.04284	      -0.679511	       0.178248	       0.466581	
       0.292899	      -0.775812	       0.344594	      -0.285203	      -0.235147	        1.06105	      -0.109447	       0.870352	       0.207231	       -1.04522	      -0.673881	       0.174871	        0.46665	
       0.297018	      -0.772215	       0.345435	      -0.289513	      -0.237911	        1.06177	      -0.107524	       0.876068	       0.201461	       -1.04759	      -0.668175	       0.171519	       0.466715	
       0.301126	      -0.768604	       0.346251	      -0.293822	      -0.240645	        1.06246	      -0.105607	       0.881739	       0.195621	       -1.04993	      -0.662395	       0.168189	       0.466774	
       0.305225	      -0.764978	       0.347041	       -0.29813	      -0.243347	        1.06315	      -0.103693	       0.887365	       0.189712	       -1.05225	      -0.656542	       0.164883	        0.46683	
       0.309312	      -0.761339	       0.347804	      -0.302436	      -0.246019	        1.06381	      -0.101785	       0.892943	       0.183734	       -1.05454	      -0.650615	       0.161598	       0.466881	
        0.31339	      -0.757687	       0.348541	      -0.306741	       -0.24866	        1.06447	     -0.0998811	       0.898473	       0.177688	       -1.05681	      -0.644616	       0.158336	       0.466928	
