0	0.0144196	1.28364	0
0.2	0.156663	1.08031	0.0172443
0.4	0.263354	0.860886	0.0601531
0.6	0.314403	0.682348	0.118807
0.8	0.322163	0.594514	0.183014
1	0.306628	0.589455	0.246138
1.2	0.280692	0.601799	0.305001
1.4	0.245824	0.56363	0.357828
1.6	0.200508	0.455846	0.402603
1.8	0.155527	0.342123	0.438011
2	0.136895	0.35967	0.466592
